sample_id	type	source	species	country	mean1	mean2	mean3	sd1	sd2	sd3	status	contributor	location	year	month	latitude	longitude	sex_call	sample_set	aim_species	taxon
BL0348-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Tanzania	-105.74498	-49.45677	7.945315400000001	-47.12393	-47.13385	-25.012453	training	David Weetman	Muheza	2013.0	1.0	-4.94	38.948	F	AG1000G-TZ	gambiae	gambiae
AB0410-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-99.20000999999999	5.8643160000000005	-29.402657	-59.411834999999996	-37.657771999999994	-28.834309	training	Austin Burt	Bana	2014.0	7.0	11.232999999999999	-4.4719999999999995	F	AG1000G-BF-B	coluzzii	coluzzii
AR0100-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Angola	-67.42061	30.7033	-37.84878	-54.03414	-27.606486999999998	-24.480629999999998	training	Joao Pinto	Luanda	2009.0	4.0	-8.884	13.302	F	AG1000G-AO	coluzzii	coluzzii
AA0048-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-89.8503	-18.267578	-10.579419999999999	-46.26536	-36.41554	-23.49706	training	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	gambiae	gambiae
AN0247-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-73.76167	-26.992363	0.9074715	-36.093845	-33.39199	-18.103123	training	Nora Besansky	Daiguene	2009.0	9.0	4.777	13.844000000000001	F	AG1000G-CM-A	gambiae	gambiae
AN0579-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-47.178764	-15.352363	0.37355584	-24.89051	-23.417317999999998	-12.131453500000001	training	Brad White	Manda	2013.0	10.0	5.726	10.868	F	AG1000G-CM-C	gambiae	gambiae
AG0051-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-85.300156	2.080616	-22.856424	-50.337082	-33.02945	-24.39131	training	Charles Godfray	Wali Kunda	2012.0	10.0	13.567	-14.917	F	AG1000G-GM-C	coluzzii	gcx2
AB0314-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-84.71545400000001	-12.346675999999999	-12.976458000000001	-45.542133	-34.389965000000004	-22.512420000000002	training	Nora Besansky	Monomtenga	2004.0	8.0	12.06	-1.17	F	AG1000G-BF-C	gambiae	gambiae
BP0072-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Democratic Republic of the Congo	-85.81075	-27.502772999999998	-2.2771602000000004	-42.369606	-37.69024	-21.116688	training	David Weetman	Gbadolite	2015.0	7.0	4.283	21.017	F	AG1000G-CD	gambiae	gambiae
AN0269-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-90.98363	-17.390933999999998	-11.6217575	-46.736588	-36.4615	-23.826824	training	Nora Besansky	Daiguene	2009.0	9.0	4.777	13.844000000000001	F	AG1000G-CM-A	gambiae	gambiae
AV0001-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea	-92.842316	-19.872116000000002	-10.33116	-47.309002	-37.703598	-23.968775	training	Ken Vernick	Koraboh	2012.0	10.0	9.28	-10.03	F	AG1000G-GN-A	gambiae	gambiae
BL0187-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-85.28901	-76.64444	32.012005	-40.539825	-52.7577	-26.162474	training	Bilali Kabula	Muleba	2015.0	3.0	-1.962	31.651	F	AG1000G-TZ	arabiensis	arabiensis
AP0010-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-95.26586	-52.337402000000004	13.027885000000001	-42.62719	-44.58292	-23.047592	training	Igor Sharakhov	Combani	2011.0	-1.0	-12.779000000000002	45.143	M	AG1000G-FR	gambiae	gambiae
AK0057-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Kenya	-68.83957	-60.556732	25.578707	-32.608513	-42.261295000000004	-20.890764	training	Janet Midega	Kilifi	2012.0	-1.0	-3.511	39.909	F	AG1000G-KE	arabiensis	arabiensis
VBS02058-4431STDY6672926	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-95.99095	4.7872667	-27.798733000000002	-57.33863	-36.718178	-27.708311	training	Nora Besansky	Douna	2004.0	8.0	13.21	-5.9	F	AG1000G-ML-B	coluzzii	coluzzii
AJ0049-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-69.10200999999999	-3.8665483	-13.988475	-40.175785	-28.654083	-19.549503	training	Joao Pinto	Antula	2010.0	-1.0	11.890999999999998	-15.582	F	AG1000G-GW	gambiae	gcx1
AB0266-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-98.97986	4.9222918	-28.7671	-58.677223	-37.454704	-28.620277	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	coluzzii	coluzzii
AN0511-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Cameroon	-66.47691999999999	25.97776	-34.569633	-51.85852	-26.824675	-23.226574	training	Brad White	Douala	2013.0	10.0	4.055	9.721	F	AG1000G-CM-C	coluzzii	coluzzii
AN0079-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-72.539276	-23.272755	-1.2364823	-36.688377	-32.823986	-17.97223	training	Nora Besansky	Zembe Borongo	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AN0408-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-78.6464	-28.213884000000004	0.3822282	-38.546974	-35.205690000000004	-19.324228	training	Brad White	Nkolondom	2013.0	10.0	3.972	11.515999999999998	F	AG1000G-CM-C	gambiae	gambiae
BP0016-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Democratic Republic of the Congo	-78.65285	-21.691572	-4.4392059999999995	-39.824974	-34.049521999999996	-19.8157	training	David Weetman	Gbadolite	2015.0	7.0	4.283	21.017	M	AG1000G-CD	gambiae	gambiae
AG0334-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-69.15346	6.396659400000001	-20.717962	-44.1083	-27.85598	-20.804571	training	Charles Godfray	Wali Kunda	2012.0	10.0	13.567	-14.917	F	AG1000G-GM-C	coluzzii	gcx2
BL0247-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-87.67499000000001	-81.66328399999999	34.74073	-42.09001	-56.023894999999996	-27.869165000000002	training	David Weetman	Moshi	2012.0	8.0	-3.4819999999999998	37.308	F	AG1000G-TZ	arabiensis	arabiensis
AZ0158-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Malawi	-84.00176	-75.67288	31.621304	-39.93503	-52.10405	-25.785816	training	Martin Donnelly	Chikhwawa	2015.0	5.0	-15.933	34.755	F	AG1000G-MW	arabiensis	arabiensis
BK0078-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Central African Republic	-84.574005	-29.898544	-0.30249113	-40.324104	-36.68294	-21.001026	training	Alessandra della Torre	Bangui	1994.0	1.0	4.367	18.583	F	AG1000G-CF	gambiae	gambiae
AC0251-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-92.64495	-35.94834	1.811896	-43.296623	-40.436077000000004	-22.639019	training	Martin Donnelly	Kihihi	2012.0	10.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
AG0109-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gambia, The	-80.41046	-3.088692	-18.06343	-45.966305	-31.718494	-22.806133	training	Martin Donnelly	Njabakunda	2011.0	8.0	13.55	-15.9	F	AG1000G-GM-A	gambiae	gcx1
AZ0344-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-81.87742	2.0352745	-21.689915	-49.00588	-32.434357	-23.348812	training	Austin Burt	Ouassorola	2014.0	8.0	12.9	-8.16	F	AG1000G-ML-A	coluzzii	coluzzii
AN0580-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-54.156043999999994	-20.104122	1.6335553	-27.370682000000002	-26.12831	-13.554822	training	Brad White	Manda	2013.0	10.0	5.726	10.868	F	AG1000G-CM-C	gambiae	gambiae
AG0412-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-83.624756	7.465563	-25.880432	-51.803932	-32.356	-24.749115	training	Beniamino Caputo	Tankular	2012.0	8.0	13.417	-16.033	UKN	AG1000G-GM-B	coluzzii	coluzzii
AA0070-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-82.86072	-23.974495	-4.2732209999999995	-41.002113	-35.24889	-20.998114	training	David Weetman	Koforidua	2012.0	11.0	6.093999999999999	-0.261	F	AG1000G-GH	gambiae	gambiae
AB0259-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-86.37216	8.382071	-27.275686	-53.897835	-33.26667	-25.540503	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	coluzzii	coluzzii
AV0392-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-80.25662	-12.437186	-11.669399	-42.83531	-32.650055	-21.375023000000002	training	Ken Vernick	Toumani Oulena	2012.0	10.0	10.83	-7.81	F	AG1000G-GN-B	gambiae	gambiae
AA0122-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-75.96401999999999	-12.808246	-10.033381	-40.790157	-31.717266	-20.103172	training	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	gambiae	gambiae
AV0173-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Guinea	-64.387924	21.459084	-30.815590000000004	-48.440845	-25.951795999999998	-22.19335	training	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-B	coluzzii	coluzzii
AB0207-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-99.23886	-21.735529999999997	-10.968943	-50.098304999999996	-39.921192	-25.584175	training	Austin Burt	Souroukoudinga	2012.0	7.0	11.235	-4.535	F	AG1000G-BF-A	gambiae	gambiae
AN0607-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Cameroon	-51.264565000000005	21.87408	-26.811026000000002	-41.405674	-21.550074	-18.169954	training	Brad White	Yaounde	2013.0	10.0	3.88	11.505999999999998	F	AG1000G-CM-C	coluzzii	coluzzii
AV0287-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-82.6561	-19.792263000000002	-7.421978	-41.148765999999995	-33.416245	-21.710089	training	Ken Vernick	Takan	2012.0	10.0	11.47	-8.33	F	AG1000G-GN-B	gambiae	gambiae
BL0327-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-87.08627	-75.71686	31.07418	-40.90149	-52.365055	-25.997889999999998	training	David Weetman	Tarime	2012.0	8.0	-1.431	34.199	F	AG1000G-TZ	arabiensis	arabiensis
AA0073-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-79.65774	14.729712	-30.100601	-53.701714	-31.449270000000002	-24.820766	training	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	coluzzii	coluzzii
AN0633-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Cameroon	-34.857887	14.281239999999999	-16.43198	-28.457869	-15.9228115	-12.763311999999999	training	Brad White	Campo	2013.0	10.0	2.367	9.817	F	AG1000G-CM-C	coluzzii	coluzzii
AA0136-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-46.517433000000004	13.363078	-19.323112	-35.059616	-20.18582	-15.968496	training	David Weetman	Takoradi	2012.0	8.0	4.912	-1.774	F	AG1000G-GH	coluzzii	coluzzii
AZ0326-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-78.859726	-21.59844	-4.5800514	-40.018738	-34.176	-19.954689000000002	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	M	AG1000G-ML-A	gambiae	gambiae
AJ0120-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-98.51998	-21.118004	-10.993012	-50.25776	-40.15817	-25.17681	training	Joao Pinto	Leibala	2010.0	-1.0	12.272	-14.222000000000001	F	AG1000G-GW	gambiae	gambiae
AZ0293-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-95.80441	4.0217237	-27.123646	-56.994896	-36.81912	-27.441364	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	coluzzii	coluzzii
AC0118-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-89.56055500000001	-29.44349	-2.0376654	-43.25212	-38.64416	-22.167969	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	gambiae	gambiae
AC0277-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-88.09806999999999	-27.152802	-3.3474367	-43.325534999999995	-37.867767	-22.00589	training	Martin Donnelly	Kihihi	2012.0	11.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
AB0181-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-98.00667	3.413282	-27.605959000000002	-57.344673	-37.138259999999995	-28.239991999999997	training	Austin Burt	Bana	2012.0	7.0	11.232999999999999	-4.4719999999999995	F	AG1000G-BF-A	coluzzii	coluzzii
AZ0304-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-98.112656	-20.004253	-11.805330999999999	-50.0886	-39.420013	-25.448038	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	gambiae	gambiae
AN0184-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-73.13608599999999	-23.400589	-1.4643469999999998	-36.62579	-32.70921	-18.164347	training	Nora Besansky	Mayos	2009.0	9.0	4.341	13.558	F	AG1000G-CM-A	gambiae	gambiae
AZ0300-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-89.14931999999999	-17.017364999999998	-11.150445	-46.425415	-36.41588	-23.153046	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	gambiae	gambiae
AP0002-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-85.78395	-50.391083	14.405654	-38.23619	-41.039936	-21.1923	training	Igor Sharakhov	Combani	2011.0	-1.0	-12.779000000000002	45.143	F	AG1000G-FR	gambiae	gambiae
AB0208-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-99.49662	-18.741595999999998	-13.201831	-50.798756	-39.30453	-26.092213	training	Austin Burt	Souroukoudinga	2012.0	7.0	11.235	-4.535	F	AG1000G-BF-A	gambiae	gambiae
BK0031-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Central African Republic	-91.52766	10.038361	-30.119384999999998	-57.670624	-35.247814	-27.267536	training	Alessandra della Torre	Bangui	1994.0	1.0	4.367	18.583	F	AG1000G-CF	coluzzii	coluzzii
AB0267-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-90.33702	5.7852674	-26.670815	-54.660492000000005	-34.733353	-26.34331	validation	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	coluzzii	coluzzii
BL0273-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-86.447014	-76.533905	31.848328000000002	-40.654602000000004	-52.492912	-26.521395000000002	training	David Weetman	Moshi	2012.0	8.0	-3.4819999999999998	37.308	F	AG1000G-TZ	arabiensis	arabiensis
AJ0140-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-57.8245	-0.38713583	-12.885893	-35.17051	-24.682182	-16.845842	training	Joao Pinto	Safim	2010.0	-1.0	11.957	-15.649000000000001	F	AG1000G-GW	gambiae	gcx1
VBS02103-4431STDY6772819	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-97.03184499999999	-25.484768	-7.5318875	-47.796209999999995	-39.788357	-24.73915	validation	Nora Besansky	Kela	2004.0	8.0	11.88	-8.45	F	AG1000G-ML-B	gambiae	gambiae
AN0036-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-98.554344	-23.063122	-9.814817	-49.436928	-40.017284000000004	-25.315699	training	Nora Besansky	Gado Badzere	2009.0	9.0	5.747000000000001	14.442	M	AG1000G-CM-A	gambiae	gambiae
AV0320-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-88.19133000000001	7.033686	-27.016820000000003	-54.104977000000005	-33.903168	-25.945522	training	Ken Vernick	Takan	2012.0	10.0	11.47	-8.33	F	AG1000G-GN-B	coluzzii	coluzzii
BL0158-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-88.695984	-81.05484	34.355309999999996	-42.186424	-55.594784	-27.972893	training	Bilali Kabula	Muleba	2015.0	6.0	-1.962	31.651	F	AG1000G-TZ	arabiensis	arabiensis
AC0248-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-82.587204	-32.583252	2.5115604	-39.222534	-36.899693	-19.994004999999998	training	Martin Donnelly	Kihihi	2012.0	10.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
BQ0052-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mozambique	-90.54437	-48.07415	11.080983999999999	-41.28082	-42.88138	-21.533737	training	Joao Pinto	Furvela	2004.0	2.0	-23.715999999999998	35.299	F	AG1000G-MZ	gambiae	gambiae
AC0029-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Uganda	-81.496025	-71.54544	29.548553000000002	-38.300957000000004	-49.297638	-24.684221	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	arabiensis	arabiensis
BL0305-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-80.5	-73.00639	30.842909999999996	-38.51358	-50.463184000000005	-24.840723	training	David Weetman	Tarime	2012.0	8.0	-1.431	34.199	F	AG1000G-TZ	arabiensis	arabiensis
AA0091-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-60.027855	17.256777	-26.139677	-43.930023	-24.671492	-20.193873999999997	training	David Weetman	Takoradi	2012.0	8.0	4.912	-1.774	F	AG1000G-GH	coluzzii	coluzzii
AG0059-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-81.14631999999999	5.5790253	-24.044748000000002	-49.852043	-31.675428000000004	-23.727276	training	Charles Godfray	Wali Kunda	2012.0	10.0	13.567	-14.917	F	AG1000G-GM-C	coluzzii	gcx2
BL0126-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-80.34481	-75.53809	32.437283	-38.926388	-52.10174	-25.353592000000003	training	Bilali Kabula	Muleba	2015.0	6.0	-1.962	31.651	F	AG1000G-TZ	arabiensis	arabiensis
AN0063-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-89.29744000000001	-23.321571	-6.6192923	-44.56092	-37.231766	-22.647995	training	Nora Besansky	Zembe Borongo	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AZ0295-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-97.6169	8.337715	-30.650145000000002	-59.820786	-37.422688	-28.670637	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	coluzzii	coluzzii
AA0064-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-81.52173	15.237807	-30.983809	-54.609984999999995	-32.044144	-25.425032	training	David Weetman	Twifo Praso	2012.0	9.0	5.609	-1.5490000000000002	F	AG1000G-GH	coluzzii	coluzzii
AA0131-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-78.95758000000001	-32.503345	3.347532	-37.286346	-35.532036	-19.074517999999998	training	David Weetman	Koforidua	2012.0	11.0	6.093999999999999	-0.261	F	AG1000G-GH	gambiae	gambiae
BK0037-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Central African Republic	-84.65935	-27.690590000000004	-1.772556	-41.58869	-37.174618	-20.815031	training	Alessandra della Torre	Bangui	1994.0	1.0	4.367	18.583	F	AG1000G-CF	gambiae	gambiae
BK0045-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Central African Republic	-75.01187	-28.315746	1.5457641000000002	-36.34008	-33.705833	-18.327547	training	Alessandra della Torre	Bangui	1994.0	1.0	4.367	18.583	F	AG1000G-CF	gambiae	gambiae
AG0047-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-66.69951999999999	3.9245657999999994	-18.432517999999998	-41.823277000000004	-27.329363	-19.611223000000003	training	Charles Godfray	Wali Kunda	2012.0	10.0	13.567	-14.917	F	AG1000G-GM-C	coluzzii	gcx2
BL0386-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Tanzania	-105.02838999999999	-63.876602	19.37152	-45.446255	-49.518917	-26.23325	validation	David Weetman	Muheza	2013.0	1.0	-4.94	38.948	F	AG1000G-TZ	gambiae	gambiae
BP0069-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Democratic Republic of the Congo	-86.64154	-21.570328	-7.0159910000000005	-44.21011	-36.65201	-21.948206	training	David Weetman	Gbadolite	2015.0	7.0	4.283	21.017	F	AG1000G-CD	gambiae	gambiae
AZ0258-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-94.38468	-18.577676999999998	-11.617358	-48.589195000000004	-38.080338	-24.546951	training	Nora Besansky	Bancoumana	2004.0	8.0	12.2	-8.2	F	AG1000G-ML-B	gambiae	gambiae
AB0142-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-82.76743	19.812073	-35.235825	-57.315914	-32.28362	-26.428717	validation	Austin Burt	Souroukoudinga	2012.0	7.0	11.235	-4.535	F	AG1000G-BF-A	coluzzii	coluzzii
AK0110-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Kenya	-91.5045	-20.442106	-9.514019000000001	-46.568077	-37.658283000000004	-23.468870000000003	training	Janet Midega	Kilifi	2012.0	-1.0	-3.511	39.909	F	AG1000G-KE	intermediate_gambiae_coluzzii	gcx3
AB0439-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-98.93515	-27.7319	-6.4814110000000005	-47.913909999999994	-40.511284	-25.181836999999998	training	Austin Burt	Bana	2014.0	7.0	11.232999999999999	-4.4719999999999995	F	AG1000G-BF-B	gambiae	gambiae
AB0248-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-63.95694	15.892795999999999	-26.370996	-45.4041	-25.788982	-20.887867	training	Austin Burt	Souroukoudinga	2012.0	7.0	11.235	-4.535	F	AG1000G-BF-A	coluzzii	coluzzii
AN0048-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-90.261215	-25.313675	-5.556507	-44.290420000000005	-37.650974	-22.867662	training	Nora Besansky	Gado Badzere	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AZ0301-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-85.4277	-19.837162	-8.110868	-43.541065	-35.475357	-21.825123	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	gambiae	gambiae
AN0075-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-68.9024	-22.789232000000002	-0.7753505	-34.2782	-31.097157	-17.254425	training	Nora Besansky	Zembe Borongo	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AB0315-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-95.70015	-22.350498	-9.476980000000001	-48.017277	-38.88343	-24.58796	training	Nora Besansky	Monomtenga	2004.0	8.0	12.06	-1.17	F	AG1000G-BF-C	gambiae	gambiae
AB0331-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-100.17453	2.8071623	-27.724490999999997	-58.69430500000001	-38.005856	-28.642738	training	Austin Burt	Bana	2014.0	7.0	11.232999999999999	-4.4719999999999995	F	AG1000G-BF-B	coluzzii	coluzzii
AP0023-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-102.296555	-58.409240000000004	15.631770999999999	-45.32535	-48.15827	-24.914062	training	Igor Sharakhov	Mtsanga Charifou	2011.0	-1.0	-12.991	45.156000000000006	F	AG1000G-FR	gambiae	gambiae
AG0450-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gambia, The	-71.873825	-10.227872	-10.846922	-38.668274	-29.063044	-19.774496	validation	Beniamino Caputo	Sare Samba Sowe	2012.0	8.0	13.583	-15.9	UKN	AG1000G-GM-B	gambiae	gcx1
